x	y
-0.7753924029784274	2.0303030303030303
-0.8181818181818183	2.0140629138077677
-0.8787878787878789	1.9883884654725787
-0.9185913364682521	1.9696969696969697
-0.9393939393939394	1.9602497355263755
-1.0	1.9302650477938323
-1.0387902153800836	1.9090909090909092
-1.0606060606060606	1.8974354656840922
-1.121212121212121	1.8622907263314952
-1.1432539362017657	1.8484848484848486
-1.1818181818181817	1.824556540592206
-1.2358488085655395	1.787878787878788
-1.2424242424242424	1.7834194504075664
-1.3030303030303032	1.7398245331379247
-1.3193677976964642	1.7272727272727277
-1.3636363636363635	1.6928772565422556
-1.3952577731666878	1.666666666666667
-1.4242424242424243	1.642159510506236
-1.4646340268607496	1.6060606060606064
-1.4848484848484849	1.5874705636906719
-1.5284662167871905	1.5454545454545459
-1.5454545454545454	1.528466216787191
-1.5874705636906716	1.4848484848484853
-1.606060606060606	1.46463402686075
-1.6421595105062354	1.4242424242424248
-1.6666666666666665	1.3952577731666884
-1.692877256542256	1.3636363636363633
-1.7272727272727273	1.3193677976964642
-1.7398245331379245	1.3030303030303028
-1.7834194504075662	1.2424242424242422
-1.7878787878787878	1.2358488085655392
-1.8245565405922055	1.1818181818181817
-1.8484848484848484	1.1432539362017662
-1.8622907263314952	1.121212121212121
-1.8974354656840922	1.0606060606060606
-1.9090909090909092	1.0387902153800836
-1.9302650477938323	1.0
-1.9602497355263755	0.9393939393939394
-1.9696969696969697	0.9185913364682521
-1.9883884654725787	0.8787878787878789
-2.0140629138077677	0.8181818181818183
-2.0303030303030303	0.7753924029784276
-2.037379213889252	0.7575757575757578
-2.059333753852383	0.6969696969696972
-2.0786261118031097	0.6363636363636367
-2.090909090909091	0.592693669629026
-2.095972122662548	0.5757575757575757
-2.1121436064630554	0.5151515151515151
-2.126076263837886	0.4545454545454546
-2.1379359804845155	0.39393939393939403
-2.1478615519099242	0.3333333333333335
-2.1515151515151514	0.3062912598844293
-2.1564463952422925	0.27272727272727293
-2.1635109583952854	0.21212121212121238
-2.1687416805253816	0.15151515151515138
-2.172196943912142	0.09090909090909083
-2.17391508025008	0.030303030303030276
-2.17391508025008	-0.030303030303030276
-2.172196943912142	-0.09090909090909083
-2.1687416805253816	-0.15151515151515138
-2.1635109583952854	-0.21212121212121193
-2.1564463952422925	-0.2727272727272725
-2.1515151515151514	-0.30629125988442885
-2.1478615519099242	-0.33333333333333304
-2.1379359804845155	-0.39393939393939403
-2.126076263837886	-0.4545454545454546
-2.1121436064630554	-0.5151515151515151
-2.095972122662548	-0.5757575757575757
-2.090909090909091	-0.5926936696290259
-2.0786261118031097	-0.6363636363636362
-2.0593337538523833	-0.6969696969696968
-2.037379213889252	-0.7575757575757573
-2.0303030303030303	-0.7753924029784274
-2.0140629138077677	-0.8181818181818183
-1.9883884654725787	-0.8787878787878789
-1.9696969696969697	-0.9185913364682521
-1.9602497355263755	-0.9393939393939394
-1.9302650477938323	-1.0
-1.9090909090909092	-1.0387902153800836
-1.8974354656840922	-1.0606060606060606
-1.8622907263314952	-1.121212121212121
-1.8484848484848484	-1.1432539362017662
-1.8245565405922055	-1.1818181818181817
-1.7878787878787878	-1.2358488085655395
-1.7834194504075662	-1.2424242424242424
-1.7398245331379245	-1.303030303030303
-1.7272727272727273	-1.3193677976964642
-1.6928772565422558	-1.3636363636363633
-1.6666666666666665	-1.3952577731666884
-1.642159510506236	-1.4242424242424243
-1.606060606060606	-1.4646340268607503
-1.5874705636906723	-1.4848484848484849
-1.5454545454545454	-1.5284662167871912
-1.5284662167871912	-1.5454545454545454
-1.4848484848484849	-1.5874705636906723
-1.4646340268607503	-1.606060606060606
-1.4242424242424243	-1.642159510506236
-1.3952577731666884	-1.6666666666666665
-1.3636363636363633	-1.6928772565422558
-1.3193677976964642	-1.7272727272727273
-1.303030303030303	-1.7398245331379245
-1.2424242424242424	-1.7834194504075662
-1.2358488085655395	-1.7878787878787878
-1.1818181818181817	-1.8245565405922055
-1.1432539362017662	-1.8484848484848484
-1.121212121212121	-1.8622907263314952
-1.0606060606060606	-1.8974354656840922
-1.0387902153800836	-1.9090909090909092
-1.0	-1.9302650477938323
-0.9393939393939394	-1.9602497355263755
-0.9185913364682521	-1.9696969696969697
-0.8787878787878789	-1.9883884654725787
-0.8181818181818183	-2.0140629138077677
-0.7753924029784274	-2.0303030303030303
-0.7575757575757573	-2.037379213889252
-0.6969696969696968	-2.0593337538523833
-0.6363636363636362	-2.0786261118031097
-0.5926936696290259	-2.090909090909091
-0.5757575757575757	-2.095972122662548
-0.5151515151515151	-2.1121436064630554
-0.4545454545454546	-2.126076263837886
-0.39393939393939403	-2.1379359804845155
-0.33333333333333304	-2.1478615519099242
-0.30629125988442885	-2.1515151515151514
-0.2727272727272725	-2.1564463952422925
